Project_ID,Project_Name,Ministry,Sector,State,Start_Date,Target_DOC,Original_Cost_Cr,Cumulative_Expenditure_Cr,Physical_Progress_Pct,Expenditure_Pct_of_Original_Cost,Revised_Cost_Cr,Cost_Overrun_Cr,Cost_Overrun_Pct,Cost_Overrun_Flag,Revised_DOC,Time_Overrun_Days,Time_Overrun_Months,Time_Overrun_Flag
618373,"Construction of 4-Lane Bridge including approaches over River Brahmaputra between Dhubri on North Bank,Assam and Phulbari on south Bank,Meghalaya on NH-127B under JICA ODA Loan assistance Phase-III (NHIDCL) (618373)",Ministry of Road Transport & Highways,Roads & Highways,Assam,12/1/2020,9/1/2028,4997.04,2837.17,76.01,56.777,4997.04,0,0,0,9/1/2028,0,0,0
618374,Improvement/Widening to 2-L with Paved Shoulder/ 4-Laning of NH-40 section from Km 151330 to Km 163400 design Km 63.530 to Km 71.520 including Dawki Bridge of length 368 m between Shillong-Dawki under JICA ODA Loan assistance Phase-II Pkg-5 -Balance work (NHIDCL) (618374),Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,5/1/2024,11/1/2026,284.21,0,41.42,0,284.21,0,0,0,11/1/2026,0,0,0
618375,Improvement/Widening to 2-Lane with Paved Shoulder from design Km 45.760 to Km 63.530 between Shillong-Dawki under JICA ODA Loan assistance Phase-II - Balance work Pkg-4 (NHIDCL) (618375),Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,4/1/2024,4/1/2026,445.51,42.36,50.8,9.5082,445.51,0,0,0,10/1/2026,183,6.01,1
618376,Improvement/Widening to 2-Lane with Paved Shoulder between Shillong-Dawki road up to Bangladesh Border from design Km 10.670 to Km 37.550 under JICA ODA Loan assistance Phase-II -Balance Work-Pkg-2 (NHIDCL) (618376),Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,2/1/2024,8/1/2026,525.67,0,50.66,0,525.67,0,0,0,12/1/2026,122,4.01,1
618377,Improvement/Widening to 2-L with Paved Shoulder/4-L from Km 81740 to Km 93490 design Km 0000 to Km 10670 of NH-40 New NH-106 & 206 section & 4-L from design Km 0.00 to Km 0.930 of NH-44 section between Shillong-Dawki under JICA ODA Loan assistance Phase-II -Balance Work Pkg-1 (NHIDCL) (618377),Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,10/1/2023,10/1/2025,351.12,0,98.72,0,351.12,0,0,0,6/1/2026,243,7.98,1
618379,Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration and geometric improvement from Km. 208. 000 to Km 250.000 Package-5 on Aizawl Tuipang Section of NH-54 in the State of Mizoram Package-5 (NHIDCL) (618379),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,10/1/2019,4/1/2023,752.89,125.62,95.35,16.685,752.89,0,0,0,6/1/2026,1157,38.01,1
618380,Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration and geometric improvement from Km. 125. 000 to Km 166 Package-3 on Aizawl Tuipang Section of NH-54 in the State of Mizoram Package-3 (NHIDCL) (618380),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,10/1/2019,4/1/2023,867.09,159.47,97.51,18.3914,867.09,0,0,0,6/1/2026,1157,38.01,1
618381,Widening and up-gradation to 2-lane with paved shoulder configuration and geometric improvements from km 250.00 Lunglei to km 298.00 on Aizawl- Tuipang section under JICA ODA Loan assistance Phase-I Package-6 (NHIDCL) (618381),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,12/1/2019,6/1/2023,768.76,168.78,98.73,21.9548,768.76,0,0,0,5/1/2025,700,23,1
618382,Widening and up-gradation to 2-lane with paved shoulder configuration and geometric improvements from km 298.00 to km 339.00 on Aizawl-Tuipang section under JICA ODA Loan assistance Phase-I Package-7 (NHIDCL) (618382),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,10/1/2020,4/1/2024,605.76,0.01,100,0.0017,750.32,144.56,23.8642,1,5/1/2025,395,12.98,1
618383,Widening and up-gradation to 2-lane with paved shoulder configuration and geometric improvements from km 339.00 to km 380.00 Siaha on Aizawl-Tuipang section under JICA ODA Loan assistance Phase-I Package-8 (NHIDCL) (618383),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,3/1/2020,9/1/2023,637.06,101.89,99.82,15.9938,637.06,0,0,0,6/1/2026,1004,32.99,1
618384,Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration and geometric improvement from Km. 166. 000 to Km 208.000 Package-4 on Aizawl Tuipang Section of NH-54 in the State of Mizoram Package-4 (NHIDCL) (618384),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,10/1/2019,4/1/2023,899.45,191.59,99.88,21.3008,899.45,0,0,0,4/1/2025,731,24.02,1
618387,Construction of 2-laning with Hard shoulder of Ukhrul Tolloi - Tadubi section of NH-102A from Design Chainage km 9450 to km 50850 in the State of Manipur on EPC mode under NHO-NE Package-2 (NHIDCL) (618387),Ministry of Road Transport & Highways,Roads & Highways,Manipur,3/1/2024,3/1/2026,578.98,249.58,80.02,43.1068,578.98,0,0,0,12/1/2026,275,9.03,1
618388,Construction of 2-laning with Hard shoulder road of Ukhrul - Tolloi - Tadubi section of NH-102A from Design Chainage 50.850 km to 81.870 km in the State of Manipur on EPC mode under NHO-TSP Package -3 (NHIDCL) (618388),Ministry of Road Transport & Highways,Roads & Highways,Manipur,7/1/2023,1/1/2025,315.56,228.02,91.11,72.2588,315.56,0,0,0,7/1/2026,546,17.94,1
618389,Construction of 2-laning with Hard shoulder road of Ukhrul - Tolloi - Tadubi section of NH-102A from Design Chainage 81.870 km to 105.825 km in the State of Manipur on EPC mode under NHO-TSP Package -4 (NHIDCL) (618389),Ministry of Road Transport & Highways,Roads & Highways,Manipur,8/1/2022,2/1/2024,310.76,247.28,97,79.5727,310.76,0,0,0,6/1/2026,851,27.96,1
618390,"Construction, Operation & Maintenance of 2-L Bi-directional Silkyara Bend- Barkot Tunnel with escape passage including approaches Tunnel-4.531 & Approach road- 0.328 on Dharasu-Yamunotri section b/w Chainage 25.400km and 51.00km falling along NH-134 Old NH-94 on EPC mode (NHIDCL) (618390) (N24000855) (10297)",Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,7/1/2018,7/1/2022,1383.78,710.42,72.85,51.3391,1383.78,0,0,0,3/1/2027,1704,55.98,1
618391,"Construction for Mitigation Measures of 5 Nos. Landslides, 05 No. Sinking Zones and 01 No. Bridge from Ch. 450.00 to Ch. 468.00 18 Km. Length on NH-07 Package-III (NHIDCL) (618391) (N24002164) (-)",Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,6/1/2024,12/1/2025,250.33,0,83.54,0,250.33,0,0,0,2/1/2027,427,14.03,1
618392,"Construction for Mitigation Measures of 5 Nos. Landslides, 5 Nos. Sinking Zones in between Ch. 433.00 to 450.00 BANERPANI VILLAGE on NH-07 on EPC mode in the state of Uttarakhand Package-2 (NHIDCL) (618392) (N24002206) (-)",Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,12/1/2024,6/1/2026,259.64,0,62.93,0,259.64,0,0,0,1/1/2027,214,7.03,1
618393,"Construction for Mitigation Measures of 10 Nos. Landslides, 01 No. Sinking Zones and 1 No. of Minor Bridge in between at Ch. Km 368.00 to Km 433.00 on NH-07 on EPC Mode in Uttarakhand Package-1 (NHIDCL) (618393) (N24002163) (-)",Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,6/1/2024,12/1/2025,216.68,107.69,96,49.7,216.68,0,0,0,,,,
618394,Up-gradation to 2-lane with Paved Shoulder from Km 12.850 to Km20.300 of 7.450Km length on Goha-Khellani section and a link road to Goha village of 2.016 km on NH- 244 in UT of Jammu and Kashmir on EPC Mode Pkg-1 (NHIDCL) (618394) (N24001264) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,10/1/2020,4/1/2022,228.39,163.81,94.26,71.7238,225.37,-3.02,-1.3223,0,10/1/2026,1644,54.01,1
618395,"Construction & Upgradation to 2-lane with paved shoulder from Design Ch. Km 51700 at Premnagar km 66315 to Km 66535 New Thatri at Start of Km 83rd, Tunnel Km 82665 of 14.835 Km design length on Chenani-Sudhmahadev-Goha Khellani- Kishtwar-Vailoo Donipawa-Ashajipora section of NH-244 in the UT of J&K on EPC Mode under NHO-Gen Pkg - 2 (NHIDCL) (618395) (N24001394) (10298)",Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,8/1/2021,2/1/2023,512.43,155.69,53.49,30.3827,512.43,0,0,0,10/1/2026,1338,43.96,1
618396,Construction & Upgradation to 2 lane with paved shoulder from Design Km. 31.449 Khellani Ex. Km 44.946 to Km 51.700 Prem Nagar Ex. Km 68617 of 20.251 Km length on Khellani - Kishtwar - Chattroo section of NH-244 in the UT of J&K on EPC Mode under NHO-Gen PKG- 1 (NHIDCL) (618396) (N24001323) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,3/1/2021,8/1/2022,486.45,0,0,0,486.45,0,0,0,10/1/2024,792,26.02,1
618397,Widening and Up-gradation to 2-Lane with Paved Shoulder of configuration and geometric improvement from Km 0.000 to Km 16.990 on Chenani Sudhmahadev section of NH-244 in UT of Jammu and Kashmir to be executed on EPC basis (NHIDCL) (618397) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,11/1/2018,11/1/2020,255.9,0,0,0,255.9,0,0,0,2/1/2022,457,15.01,1
618398,Up-gradation to 2-lane with Paved Shoulder from Km 20.300 to Km 29.030 of 8.730 Km length on Goha-Khellani section on NH-244 in UT of Jammu and Kashmir on EPC Mode Package II (NHIDCL) (618398) (N24001266) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,10/1/2020,4/1/2022,210.79,174.92,96.95,82.9831,210.79,0,0,0,3/1/2026,1430,46.98,1
618399,Construction of Kishtwar bypass with 2 lane with paved shoulder from Design Km. 80.675 Dulhasti to km 95.550 Bandarkoot of 14.88 km & a link road to Kishtwar town from 0000 to 1.871 of length1.871 Km on Khellani - Kishtwar - Chattroo section in UT of Jammu and Kashmir on EPC Mode Pkg-4 (NHIDCL) (618399) (N24001395) (10299),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,8/1/2021,8/1/2023,859.67,309.16,50.05,35.9626,859.67,0,0,0,6/1/2027,1400,46,1
618400,Construction & Upgradation to 2-lane with paved shoulder from Design Km 67.805 at the end of Km 83rd Tunnel near Dhrabshalla Ex. Km 83905 to Km 80.675 start of Kishtwar Bypass - Dulhasti Ex. Km 970751 of 12.870 Km length on chenani- Sudhmahadev-Goha Khellani-Kishtwar-vailoo-Donipawa-Ashajipora seition of NH-244 in the UT of J&K on EPC Mode under NHO-Gen Pkg-3 (NHIDCL) (618400) (N24001341) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,7/1/2021,12/1/2022,398.51,99.35,98.55,24.9304,398.51,0,0,0,8/1/2025,974,32,1
618401,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang Package-III from design Km 60.000 to Km 121.500 Design Length 61.500 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Pkg-3 (NHIDCL) (618401)",Ministry of Road Transport & Highways,Roads & Highways,Arunachal Pradesh,7/1/2025,7/1/2028,1418.67,0,1.7,0,1418.67,0,0,0,7/1/2028,0,0,0
618402,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang from Design Km 0.000 to Km 53.000 Design Length 53.000 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Package-I (NHIDCL) (618402)",Ministry of Road Transport & Highways,Roads & Highways,Arunachal Pradesh,3/1/2025,2/1/2028,1262.43,233.94,17.15,18.5309,1262.43,0,0,0,3/1/2028,29,0.95,1
618405,"Construction of Intermediate Lane of Pango to Jorging Road from 0000 to Design Km Design Km 40000 Design Length 40.00 Km, Pkg-l, Greenfield Alignment in the State of Arunachal Pradesh on EPC mode Pkg-1 (NHIDCL) (618405)",Ministry of Road Transport & Highways,Roads & Highways,Arunachal Pradesh,1/1/2025,7/1/2027,898.19,0,39.5,0,898.19,0,0,0,7/1/2027,0,0,0
618406,Up-gradation to 4-lane with Paved Shoulder of Jammu-Akhnoor road section of NH- 144A from Ganesh Vihar Km 6.000 to Khati Chowk Km 26.350 in UT of Jammu and Kashmir on EPC basis Pkg-3A (NHIDCL) (618406) (N24000868) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,7/1/2019,7/1/2021,322.49,0,0,0,322.49,0,0,0,5/1/2022,304,9.99,1
618407,Jammu-Akhnoor Road Pkg-I (NHIDCL) (618407) (N24001543) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,1/1/2023,1/1/2025,245.3,82.62,74.67,33.6812,245.3,0,0,0,7/1/2026,546,17.94,1
618408,Kargil Zanskar Road (NHIDCL) (618408) (N24001348) (-),Ministry of Road Transport & Highways,Roads & Highways,Ladakh,7/1/2021,1/1/2023,398.37,286.27,90.59,71.8603,398.37,0,0,0,7/1/2026,1277,41.95,1
618409,Widening & Up-gradation to 2 lane with Paved shoulder of NH-301 Kargil- Zanskar Road from Design km 57.000 Ex. Km. 57.905 to Km 87.000 Ex. Km. 88.2491 of 30.000 Km length Pkg-lll (NHIDCL) (618409) (N24001345) (-),Ministry of Road Transport & Highways,Roads & Highways,Ladakh,7/1/2021,1/1/2023,381.01,229.62,82.74,60.2661,381.01,0,0,0,7/1/2026,1277,41.95,1
618410,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II (NHIDCL) (618410) (N24001344) (-),Ministry of Road Transport & Highways,Roads & Highways,Ladakh,7/1/2021,1/1/2023,404.89,321.72,75.38,79.4586,404.89,0,0,0,10/1/2026,1369,44.98,1
618412,Construction of i Connecting Road from Z-Morh Tunnel to Zojila Tunnel Road Length 18.475km and ii 14.150 Km long 2-L Bi-directional single tube Zoji-la Tunnel across Zojila Pass on Sonamarg - Kargil section from Km 82 to Km 118 of NH-01 under PMDP (NHIDCL) (618412) (N24001256) (10304),Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,10/1/2020,9/1/2026,6808.69,3215.86,66.05,47.2317,6808.69,0,0,0,2/1/2028,518,17.02,1
618413,Construction of 2 laning with Hard shoulder of Peren-Dimapur section on NH 129A from Design Km 146.208 to Km 163.592 Length- 17.384 km in the state of Nagaland on EPC mode under NHO-TSP Package-III (NHIDCL) (618413),Ministry of Road Transport & Highways,Roads & Highways,Nagaland,6/1/2023,6/1/2025,177.77,0,93.37,0,199.02,21.25,11.9536,1,6/1/2026,365,11.99,1
618414,Construction of Balance work for 2-lane with hard shoulder of Peren- Dimapur section on NH-129A from Design Km 126.775 to Km 146.208 Length 19.433 Km in the state of Nagaland on EPC mode under NHO-TSP Package-II (NHIDCL) (618414),Ministry of Road Transport & Highways,Roads & Highways,Nagaland,9/1/2023,9/1/2025,258.52,65.15,96.53,25.2011,258.52,0,0,0,9/1/2025,0,0,0
618415,"Improvement of existing road to 2 laning with Hard Shoulders of Maram-Peren section Package-1B, length- 17.660 km from Design Chainage 22.340 km to 40.000 km on NH-129A in the State of Manipur on EPC mode (NHIDCL) (618415)",Ministry of Road Transport & Highways,Roads & Highways,Manipur,6/1/2021,12/1/2022,188.36,0,100,0,188.36,0,0,0,3/1/2026,1186,38.97,1
618416,"Improvement of existing road to 2 laning with Hard Shoulders of Maram -Peren section Package-1A, length- 22.340Km from Design Chainage 0.000 km to 22.340 km on NH-129A in the State of Manipur on EPC mode (NHIDCL) (618416)",Ministry of Road Transport & Highways,Roads & Highways,Manipur,6/1/2021,12/1/2022,226.32,179.09,74.58,79.1313,226.32,0,0,0,7/1/2026,1308,42.97,1
618417,"Construction of 4-Lane with paved shoulder Agartala bypass Western side, length 25.402 km connecting NH-8 near Amtali to NH-108B near Lembuchhera in the state of Tripura on EPC basis under NHO-NE (NHIDCL) (618417)",Ministry of Road Transport & Highways,Roads & Highways,Tripura,3/1/2024,3/1/2027,2026.05,318.48,9.2,15.7193,2026.05,0,0,0,3/1/2027,0,0,0
618418,Rehabilitation and up gradation of Nongstoin-Rambrai-Kyrshai road up to Meghalaya-Assam border from Km 0.335 to km 34.039 to 2-Lane under NHO - NE in the State of Meghalaya Package-1 (NHIDCL) (618418),Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,5/1/2022,5/1/2024,359.86,214.21,80.49,59.5259,359.86,0,0,0,12/1/2026,944,31.01,1
618419,"Construction of 2-Lane with paved shoulders of Shillong Western Bypass starting from NH-06 near Ladumsaw existing Km 60.900 of old NH40 to NH106 old NH 44E Package-III, from km 24700 to km 38256 under SARDP-NE PHASE A in the state of Meghalaya on EPC Mode Greenfield alignment (NHIDCL) (618419)",Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,9/1/2024,9/1/2026,562.48,92.14,51.47,16.381,562.48,0,0,0,9/1/2026,0,0,0
618420,"Construction of 2 lane with paved shoulder of Shillong Western Bypass starting from NH-06 near Ladumsaw existing km 60.900 of old NH-40 to NH-106 old NH- 44E, Package-II km 12800 to km 24700 under SARDP-NE Phase A in the State of Meghalaya on EPC Mode (NHIDCL) (618420)",Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,9/1/2024,9/1/2026,686.03,236.66,47.05,34.497,686.03,0,0,0,9/1/2026,0,0,0
618421,"Construction of 2-Lane with paved shoulder of Shillong Western Bypass starting from NH-06 near Ladumsaw Existing km 60.900 of old NH-40 to NH106 old NH- 44E, km 0000 to km 12800 Package-I under SARDP-NE PHASE A in the State of Meghalaya on EPC Mode Greenfield alignment (NHIDCL) (618421)",Ministry of Road Transport & Highways,Roads & Highways,Meghalaya,9/1/2024,9/1/2026,620.3,216.26,70.82,34.8638,620.3,0,0,0,9/1/2026,0,0,0
618422,"Construction of 2-lane with hard shoulders of Merangkong-Tamlu-Mon road Wakching Twon portion on EPC basis from existing Chainage Km 59000 to Km 73640 [Design Km. 59000 to Km, 72450] Design length - 13.450 Km under SARDP-NE package-V Balance work (NHIDCL) (618422)",Ministry of Road Transport & Highways,Roads & Highways,Nagaland,9/1/2023,9/1/2025,161.73,14.12,99.5,8.7306,161.73,0,0,0,4/1/2026,212,6.97,1
618423,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon MTM Road from existing Km 20.456 to Km 41.065 Design Km. 20 to Km. 40.0 Design Length-20.000 Km in the State of Nagaland under SARDP-NE Phase-A Pkg-2 Balance work (NHIDCL) (618423),Ministry of Road Transport & Highways,Roads & Highways,Nagaland,8/1/2023,8/1/2025,215.79,28.71,100,13.3046,215.79,0,0,0,3/1/2026,212,6.97,1
618426,Construction/Up gradation of Existing road to 2 Lane with Paved Shoulder including Geometric Improvement from Ranipool to Pakyong Balance work from Km 2.000 to 16.167 of NH-717-A on EPC basis under SARDP-NE Phase A in the State of Sikkim (NHIDCL) (618426),Ministry of Road Transport & Highways,Roads & Highways,Sikkim,1/1/2023,7/1/2024,264.84,0,86.04,0,380.94,116.1,43.8378,1,12/1/2026,883,29.01,1
618427,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA (NHIDCL) (618427) (N24001261) (-),Ministry of Road Transport & Highways,Roads & Highways,West Bengal,10/1/2020,4/1/2023,311.02,6.11,95.72,1.9645,273.78,-37.24,-11.9735,0,7/1/2026,1187,39,1
618428,Realignment of NH-717A from Design Ch.0.00 Km 77.800 of NH-10 to Design Ch.2.00 Km 3.100 of NH-717A with two lane paved shoulder including Major Bridge of 680 m in the State of Sikkim on EPC Mode-COS work (NHIDCL) (618428),Ministry of Road Transport & Highways,Roads & Highways,Sikkim,4/1/2021,4/1/2023,264.84,61.27,100,23.1347,380.94,116.1,43.8378,1,5/1/2026,1126,36.99,1
618429,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 to km 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivity to Gangtok Lava More-Reshi Border Pkg-VB (NHIDCL) (618429) (N24001262) (-),Ministry of Road Transport & Highways,Roads & Highways,West Bengal,10/1/2020,4/1/2022,345.38,395.8,95.72,114.5984,395.59,50.21,14.5376,1,6/1/2026,1522,50,1
